formula, size, congruence, reverse, result 
P0.5N2L30.form426, 33, 8, 
P0.5N2L30.form427, 45, 18, 
P0.5N2L30.form428, 42, 0, 
P0.5N2L30.form429, 39, 0, 
P0.5N2L30.form430, 36, 11, 
P0.5N2L30.form431, 42, 3, 
P0.5N2L30.form432, 30, 3, 
P0.5N2L30.form433, 42, 86, 
P0.5N2L30.form434, 45, 29, 
P0.5N2L30.form435, 39, 22, 
P0.5N2L30.form436, 45, 2, 
P0.5N2L30.form437, 36, 20, 
P0.5N2L30.form438, 51, 11, 
P0.5N2L30.form439, 42, 0, 
P0.5N2L30.form440, 36, 1, 
P0.5N2L30.form441, 42, 18, 
P0.5N2L30.form442, 48, 8, 
P0.5N2L30.form443, 45, 0, 
P0.5N2L30.form444, 45, 5, 
P0.5N2L30.form445, 42, 0, 
P0.5N2L30.form446, 48, 13, 
P0.5N2L30.form447, 42, 75, 
P0.5N2L30.form448, 45, 20, 
P0.5N2L30.form449, 45, 0, 
P0.5N2L30.form450, 39, 0, 
P0.5N2L30.form451, 48, 28, 
P0.5N2L30.form452, 48, 4, 
P0.5N2L30.form453, 45, 36, 
P0.5N2L30.form454, 39, 4, 
P0.5N2L30.form455, 39, 2, 
P0.5N2L30.form456, 39, 5, 
P0.5N2L30.form457, 33, 1, 
P0.5N2L30.form458, 39, 0, 
P0.5N2L30.form459, 42, 3, 
P0.5N2L30.form460, 42, 20, 
P0.5N2L30.form461, 39, 51, 
P0.5N2L30.form462, 48, 89, 
P0.5N2L30.form463, 39, 1, 
P0.5N2L30.form464, 33, 1, 
P0.5N2L30.form465, 39, 0, 
P0.5N2L30.form466, 45, 11, 
P0.5N2L30.form467, 36, 9, 
P0.5N2L30.form468, 39, 0, 
P0.5N2L30.form469, 39, 26, 
P0.5N2L30.form470, 39, 16, 
P0.5N2L30.form471, 39, 25, 
P0.5N2L30.form472, 45, 39, 
P0.5N2L30.form473, 45, 10, 
P0.5N2L30.form474, 45, 9, 
P0.5N2L30.form475, 45, 574, 
P0.5N2L30.form476, 36, 5, 
P0.5N2L30.form477, 45, 0, 
P0.5N2L30.form478, 39, 0, 
P0.5N2L30.form479, 45, 2, 
P0.5N2L30.form480, 36, 23, 
P0.5N2L30.form481, 48, 13, 
P0.5N2L30.form482, 42, 0, 
P0.5N2L30.form483, 39, 22, 
P0.5N2L30.form484, 51, 17, 
P0.5N2L30.form485, 42, 8, 
P0.5N2L30.form486, 45, 2, 
P0.5N2L30.form487, 39, 0, 
P0.5N2L30.form488, 33, 0, 
P0.5N2L30.form489, 36, 348, 
P0.5N2L30.form490, 42, 41, 
P0.5N2L30.form491, 39, 22, 
P0.5N2L30.form492, 39, 1, 
P0.5N2L30.form493, 42, 9, 
P0.5N2L30.form494, 42, 0, 
P0.5N2L30.form495, 45, 0, 
P0.5N2L30.form496, 39, 71, 
P0.5N2L30.form497, 42, 17, 
P0.5N2L30.form498, 42, 54, 
P0.5N2L30.form499, 39, 2, 
P0.5N2L40.form, 55, 2, 
P0.5N2L40.form1, 49, 6, 
P0.5N2L40.form2, 49, 0, 
P0.5N2L40.form3, 46, 17, 
P0.5N2L40.form4, 46, 5, 
P0.5N2L40.form5, 46, 1, 
P0.5N2L40.form6, 58, 6, 
P0.5N2L40.form7, 61, 0, 
P0.5N2L40.form8, 61, 47, 
P0.5N2L40.form9, 46, 0, 
P0.5N2L40.form10, 52, 19, 
P0.5N2L40.form11, 52, 10, 
P0.5N2L40.form12, 55, 6, 
P0.5N2L40.form13, 58, 0, 
P0.5N2L40.form14, 52, 0, 
P0.5N2L40.form15, 43, 0, 
P0.5N2L40.form16, 55, 49, 
P0.5N2L40.form17, 67, 12, 
P0.5N2L40.form18, 61, 5, 
P0.5N2L40.form19, 61, 10, 
P0.5N2L40.form20, 52, 14, 
P0.5N2L40.form21, 58, 1, 
P0.5N2L40.form22, 61, 41, 
P0.5N2L40.form23, 58, 4, 
P0.5N2L40.form24, 46, 0, 
P0.5N2L40.form25, 58, 365, 
P0.5N2L40.form26, 64, 27, 
P0.5N2L40.form27, 52, 0, 
P0.5N2L40.form28, 49, 3, 
P0.5N2L40.form29, 46, 0, 
P0.5N2L40.form30, 61, 55, 
P0.5N2L40.form31, 52, 8, 
P0.5N2L40.form32, 52, 20, 
P0.5N2L40.form33, 49, 0, 
P0.5N2L40.form34, 49, 3, 
P0.5N2L40.form35, 55, 0, 
P0.5N2L40.form36, 52, 0, 
P0.5N2L40.form37, 46, 88, 
P0.5N2L40.form38, 55, 0, 
P0.5N2L40.form39, 52, 42, 
P0.5N2L40.form40, 52, 288, 
P0.5N2L40.form41, 58, 16, 
P0.5N2L40.form42, 55, 0, 
P0.5N2L40.form43, 55, 0, 
P0.5N2L40.form44, 52, 126, 
P0.5N2L40.form45, 52, 1, 
P0.5N2L40.form46, 49, 1, 
P0.5N2L40.form47, 52, 0, 
P0.5N2L40.form48, 55, 0, 
P0.5N2L40.form49, 61, 6, 
P0.5N2L40.form50, 61, 0, 
P0.5N2L40.form51, 52, 2, 
P0.5N2L40.form52, 43, 0, 
P0.5N2L40.form53, 61, 130, 
P0.5N2L40.form54, 61, 5, 
P0.5N2L40.form55, 58, 101, 
P0.5N2L40.form56, 43, 10, 
P0.5N2L40.form57, 64, 57, 
P0.5N2L40.form58, 58, 0, 
P0.5N2L40.form59, 46, 0, 
P0.5N2L40.form60, 52, 54, 
P0.5N2L40.form61, 61, 9, 
P0.5N2L40.form62, 52, 870, 
P0.5N2L40.form63, 58, 0, 
P0.5N2L40.form64, 49, 207, 
P0.5N2L40.form65, 55, 40, 
P0.5N2L40.form66, 55, 26, 
P0.5N2L40.form67, 49, 108, 
P0.5N2L40.form68, 61, 0, 
P0.5N2L40.form69, 52, 69, 
P0.5N2L40.form70, 61, 37, 
P0.5N2L40.form71, 46, 4, 
P0.5N2L40.form72, 49, 6, 
P0.5N2L40.form73, 67, 42, 
P0.5N2L40.form74, 58, 4, 
P0.5N2L40.form75, 55, 135, 
P0.5N2L40.form76, 64, 3, 
P0.5N2L40.form77, 49, 21, 
P0.5N2L40.form78, 49, 0, 
P0.5N2L40.form79, 55, 5, 
P0.5N2L40.form80, 61, 47, 
P0.5N2L40.form81, 49, 4, 
P0.5N2L40.form82, 58, 148, 
P0.5N2L40.form83, 58, 13, 
P0.5N2L40.form84, 61, 0, 
P0.5N2L40.form85, 52, 8, 
P0.5N2L40.form86, 52, 8, 
P0.5N2L40.form87, 52, 4, 
P0.5N2L40.form88, 49, 22, 
P0.5N2L40.form89, 49, 0, 
P0.5N2L40.form90, 55, 5, 
P0.5N2L40.form91, 49, 36, 
P0.5N2L40.form92, 49, 0, 
P0.5N2L40.form93, 58, 0, 
P0.5N2L40.form94, 61, 11, 
P0.5N2L40.form95, 64, 2, 
P0.5N2L40.form96, 43, 0, 
P0.5N2L40.form97, 55, 32, 
P0.5N2L40.form98, 49, 6, 
P0.5N2L40.form99, 43, 4, 
P0.5N2L40.form100, 49, 1, 
P0.5N2L40.form101, 46, 0, 
P0.5N2L40.form102, 61, 0, 
P0.5N2L40.form103, 52, 3, 
P0.5N2L40.form104, 46, 0, 
P0.5N2L40.form105, 52, 319, 
P0.5N2L40.form106, 61, 1, 
P0.5N2L40.form107, 55, 15, 
P0.5N2L40.form108, 49, 103, 
P0.5N2L40.form109, 55, 11, 
P0.5N2L40.form110, 43, 12, 
P0.5N2L40.form111, 61, 4, 
P0.5N2L40.form112, 58, 0, 
P0.5N2L40.form113, 55, 14, 
P0.5N2L40.form114, 61, 102, 
P0.5N2L40.form115, 61, 16, 
P0.5N2L40.form116, 55, 0, 
P0.5N2L40.form117, 55, 2, 
P0.5N2L40.form118, 49, 1, 
P0.5N2L40.form119, 52, 67, 
P0.5N2L40.form120, 58, 0, 
P0.5N2L40.form121, 55, 20, 
P0.5N2L40.form122, 46, 2, 
P0.5N2L40.form123, 58, 32, 
P0.5N2L40.form124, 52, 3, 
P0.5N2L40.form125, 52, 951, 
P0.5N2L40.form126, 58, 87, 
P0.5N2L40.form127, 55, 634, 
P0.5N2L40.form128, 43, 52, 
P0.5N2L40.form129, 52, 0, 
P0.5N2L40.form130, 58, 0, 
P0.5N2L40.form131, 49, 9, 
P0.5N2L40.form132, 49, 27, 
P0.5N2L40.form133, 58, 11, 
P0.5N2L40.form134, 55, 169, 
P0.5N2L40.form135, 52, 7, 
P0.5N2L40.form136, 55, 50, 
P0.5N2L40.form137, 58, 4, 
P0.5N2L40.form138, 55, 2, 
P0.5N2L40.form139, 52, 0, 
P0.5N2L40.form140, 55, 4, 
P0.5N2L40.form141, 55, 13, 
P0.5N2L40.form142, 52, 159, 
P0.5N2L40.form143, 52, 0, 
P0.5N2L40.form144, 52, 53, 
P0.5N2L40.form145, 52, 7, 
P0.5N2L40.form146, 52, 116, 
P0.5N2L40.form147, 61, 2, 
P0.5N2L40.form148, 64, 11, 
P0.5N2L40.form149, 46, 10, 
P0.5N2L40.form150, 55, 4, 
P0.5N2L40.form151, 58, 171, 
P0.5N2L40.form152, 55, 0, 
P0.5N2L40.form153, 49, 15, 
P0.5N2L40.form154, 49, 194, 
P0.5N2L40.form155, 64, 9, 
P0.5N2L40.form156, 43, 0, 
P0.5N2L40.form157, 55, 0, 
P0.5N2L40.form158, 49, 8, 
P0.5N2L40.form159, 64, 10, 
P0.5N2L40.form160, 52, 0, 
P0.5N2L40.form161, 55, 1, 
P0.5N2L40.form162, 46, 0, 
P0.5N2L40.form163, 55, 47, 
P0.5N2L40.form164, 46, 6, 
P0.5N2L40.form165, 61, 9, 
P0.5N2L40.form166, 52, 9, 
P0.5N2L40.form167, 46, 0, 
P0.5N2L40.form168, 46, 0, 
P0.5N2L40.form169, 58, 4, 
P0.5N2L40.form170, 61, 72, 
P0.5N2L40.form171, 49, 0, 
P0.5N2L40.form172, 58, 3, 
P0.5N2L40.form173, 52, 4, 
P0.5N2L40.form174, 52, 0, 
P0.5N2L40.form175, 46, 1, 
P0.5N2L40.form176, 52, 0, 
P0.5N2L40.form177, 52, 0, 
P0.5N2L40.form178, 67, 15, 
P0.5N2L40.form179, 61, 41, 
P0.5N2L40.form180, 49, 0, 
P0.5N2L40.form181, 55, 1, 
P0.5N2L40.form182, 58, 84, 
P0.5N2L40.form183, 61, 0, 
P0.5N2L40.form184, 49, 53, 
P0.5N2L40.form185, 58, 1, 
P0.5N2L40.form186, 46, 0, 
P0.5N2L40.form187, 61, 17, 
P0.5N2L40.form188, 61, 0, 
P0.5N2L40.form189, 55, 0, 
P0.5N2L40.form190, 49, 4, 
P0.5N2L40.form191, 61, 21, 
P0.5N2L40.form192, 49, 9, 
P0.5N2L40.form193, 58, 19, 
P0.5N2L40.form194, 52, 0, 
P0.5N2L40.form195, 61, 1, 
P0.5N2L40.form196, 49, 245, 
P0.5N2L40.form197, 58, 28, 
P0.5N2L40.form198, 52, 0, 
P0.5N2L40.form199, 46, 3, 
P0.5N2L40.form200, 55, 1009, 
P0.5N2L40.form201, 55, 56, 
P0.5N2L40.form202, 52, 0, 
P0.5N2L40.form203, 46, 28, 
P0.5N2L40.form204, 49, 19, 
P0.5N2L40.form205, 52, 25, 
P0.5N2L40.form206, 49, 0, 
P0.5N2L40.form207, 52, 58, 
P0.5N2L40.form208, 49, 1, 
P0.5N2L40.form209, 55, 0, 
P0.5N2L40.form210, 58, 0, 
P0.5N2L40.form211, 55, 157, 
P0.5N2L40.form212, 64, 12, 
P0.5N2L40.form213, 52, 6, 
P0.5N2L40.form214, 52, 0, 
P0.5N2L40.form215, 67, 49, 
P0.5N2L40.form216, 49, 2, 
P0.5N2L40.form217, 61, 51, 
P0.5N2L40.form218, 52, 27, 
P0.5N2L40.form219, 58, 4, 
P0.5N2L40.form220, 58, 46, 
P0.5N2L40.form221, 67, 2, 
P0.5N2L40.form222, 55, 1, 
P0.5N2L40.form223, 64, 7, 
P0.5N2L40.form224, 67, 57, 
P0.5N2L40.form225, 61, 592, 
P0.5N2L40.form226, 55, 0, 
P0.5N2L40.form227, 58, 0, 
P0.5N2L40.form228, 55, 0, 
P0.5N2L40.form229, 58, 88, 
P0.5N2L40.form230, 52, 0, 
P0.5N2L40.form231, 52, 63, 
P0.5N2L40.form232, 52, 12, 
P0.5N2L40.form233, 55, 0, 
P0.5N2L40.form234, 46, 29, 
P0.5N2L40.form235, 46, 23, 
P0.5N2L40.form236, 61, 127, 
P0.5N2L40.form237, 64, 23, 
P0.5N2L40.form238, 52, 4, 
P0.5N2L40.form239, 58, 50, 
P0.5N2L40.form240, 52, 12, 
P0.5N2L40.form241, 46, 65, 
P0.5N2L40.form242, 52, 0, 
P0.5N2L40.form243, 52, 158, 
P0.5N2L40.form244, 49, 1, 
P0.5N2L40.form245, 61, 1, 
P0.5N2L40.form246, 52, 0, 
P0.5N2L40.form247, 49, 383, 
P0.5N2L40.form248, 52, 20, 
P0.5N2L40.form249, 52, 0, 
P0.5N2L40.form250, 52, 2, 
P0.5N2L40.form251, 49, 26, 
P0.5N2L40.form252, 61, 10, 
P0.5N2L40.form253, 61, 27, 
P0.5N2L40.form254, 58, 2445, 
P0.5N2L40.form255, 52, 9, 
P0.5N2L40.form256, 49, 0, 
P0.5N2L40.form257, 55, 3, 
P0.5N2L40.form258, 40, 1, 
P0.5N2L40.form259, 49, 0, 
P0.5N2L40.form260, 52, 53, 
P0.5N2L40.form261, 52, 69, 
P0.5N2L40.form262, 55, 0, 
P0.5N2L40.form263, 52, 38, 
P0.5N2L40.form264, 55, 10, 
P0.5N2L40.form265, 64, 36, 
P0.5N2L40.form266, 52, 0, 
P0.5N2L40.form267, 52, 11, 
P0.5N2L40.form268, 46, 2, 
P0.5N2L40.form269, 55, 7, 
P0.5N2L40.form270, 52, 1, 
P0.5N2L40.form271, 55, 0, 
P0.5N2L40.form272, 55, 0, 
P0.5N2L40.form273, 49, 0, 
P0.5N2L40.form274, 58, 0, 
P0.5N2L40.form275, 61, 0, 
P0.5N2L40.form276, 58, 29, 
P0.5N2L40.form277, 46, 0, 
P0.5N2L40.form278, 49, 1, 
P0.5N2L40.form279, 55, 62, 
P0.5N2L40.form280, 58, 34, 
P0.5N2L40.form281, 55, 0, 
P0.5N2L40.form282, 55, 0, 
P0.5N2L40.form283, 52, 0, 
P0.5N2L40.form284, 43, 3, 
P0.5N2L40.form285, 55, 3, 
P0.5N2L40.form286, 58, 85, 
P0.5N2L40.form287, 55, 4, 
P0.5N2L40.form288, 55, 6, 
P0.5N2L40.form289, 61, 0, 
P0.5N2L40.form290, 52, 1, 
P0.5N2L40.form291, 49, 8, 
P0.5N2L40.form292, 55, 0, 
P0.5N2L40.form293, 49, 11, 
P0.5N2L40.form294, 46, 9, 
P0.5N2L40.form295, 58, 1, 
P0.5N2L40.form296, 58, 27, 
P0.5N2L40.form297, 52, 5, 
P0.5N2L40.form298, 52, 86, 
P0.5N2L40.form299, 46, 6, 
P0.5N2L40.form300, 49, 20, 
P0.5N2L40.form301, 49, 1, 
P0.5N2L40.form302, 49, 12, 
P0.5N2L40.form303, 49, 0, 
P0.5N2L40.form304, 49, 25, 
P0.5N2L40.form305, 58, 0, 
P0.5N2L40.form306, 52, 0, 
P0.5N2L40.form307, 55, 1, 
P0.5N2L40.form308, 49, 0, 
P0.5N2L40.form309, 52, 30, 
P0.5N2L40.form310, 49, 8, 
P0.5N2L40.form311, 61, 2, 
P0.5N2L40.form312, 49, 4, 
P0.5N2L40.form313, 49, 44, 
P0.5N2L40.form314, 55, 0, 
P0.5N2L40.form315, 49, 93, 
P0.5N2L40.form316, 46, 28, 
P0.5N2L40.form317, 46, 7, 
P0.5N2L40.form318, 52, 0, 
P0.5N2L40.form319, 64, 422, 
P0.5N2L40.form320, 49, 0, 
P0.5N2L40.form321, 61, 4, 
P0.5N2L40.form322, 61, 42, 
P0.5N2L40.form323, 58, 170, 
P0.5N2L40.form324, 52, 2, 
P0.5N2L40.form325, 52, 20, 
P0.5N2L40.form326, 64, 27, 
P0.5N2L40.form327, 58, 8, 
P0.5N2L40.form328, 49, 0, 
P0.5N2L40.form329, 52, 0, 
P0.5N2L40.form330, 46, 0, 
P0.5N2L40.form331, 61, 1, 
P0.5N2L40.form332, 55, 0, 
P0.5N2L40.form333, 49, 192, 
P0.5N2L40.form334, 43, 3, 
P0.5N2L40.form335, 46, 2, 
P0.5N2L40.form336, 58, 0, 
P0.5N2L40.form337, 58, 0, 
P0.5N2L40.form338, 49, 0, 
P0.5N2L40.form339, 55, 0, 
P0.5N2L40.form340, 46, 0, 
P0.5N2L40.form341, 58, 0, 
P0.5N2L40.form342, 52, 33, 
P0.5N2L40.form343, 46, 1, 
P0.5N2L40.form344, 58, 17, 
P0.5N2L40.form345, 55, 52, 
P0.5N2L40.form346, 55, 7, 
P0.5N2L40.form347, 52, 1, 
P0.5N2L40.form348, 49, 4, 
P0.5N2L40.form349, 55, 0, 
P0.5N2L40.form350, 55, 90, 
P0.5N2L40.form351, 58, 16, 
P0.5N2L40.form352, 55, 57, 
P0.5N2L40.form353, 52, 175, 
P0.5N2L40.form354, 61, 0, 
P0.5N2L40.form355, 52, 4, 
P0.5N2L40.form356, 52, 2, 
P0.5N2L40.form357, 46, 4, 
P0.5N2L40.form358, 52, 8, 
P0.5N2L40.form359, 58, 2, 
P0.5N2L40.form360, 49, 2, 
P0.5N2L40.form361, 61, 253, 
P0.5N2L40.form362, 55, 2, 
P0.5N2L40.form363, 52, 18, 
P0.5N2L40.form364, 55, 1, 
P0.5N2L40.form365, 52, 0, 
P0.5N2L40.form366, 61, 18, 
P0.5N2L40.form367, 55, 98, 
P0.5N2L40.form368, 52, 3, 
P0.5N2L40.form369, 46, 0, 
P0.5N2L40.form370, 49, 0, 
P0.5N2L40.form371, 55, 31, 
P0.5N2L40.form372, 52, 49, 
P0.5N2L40.form373, 49, 8, 
P0.5N2L40.form374, 46, 83, 
P0.5N2L40.form375, 55, 0, 
P0.5N2L40.form376, 52, 2, 
P0.5N2L40.form377, 52, 12, 
P0.5N2L40.form378, 46, 50, 
P0.5N2L40.form379, 58, 106, 
P0.5N2L40.form380, 55, 150, 
P0.5N2L40.form381, 55, 0, 
P0.5N2L40.form382, 52, 12, 
P0.5N2L40.form383, 46, 2, 
P0.5N2L40.form384, 52, 44, 
P0.5N2L40.form385, 58, 0, 
P0.5N2L40.form386, 55, 0, 
P0.5N2L40.form387, 49, 2, 
P0.5N2L40.form388, 64, 56, 
P0.5N2L40.form389, 61, 1, 
P0.5N2L40.form390, 49, 0, 
P0.5N2L40.form391, 58, 0, 
P0.5N2L40.form392, 55, 41, 
P0.5N2L40.form393, 55, 2, 
P0.5N2L40.form394, 55, 12, 
P0.5N2L40.form395, 52, 0, 
P0.5N2L40.form396, 61, 18, 
P0.5N2L40.form397, 58, 223, 
P0.5N2L40.form398, 58, 9, 
P0.5N2L40.form399, 46, 6, 
P0.5N2L40.form400, 49, 5, 
P0.5N2L40.form401, 55, 23, 
P0.5N2L40.form402, 55, 8, 
P0.5N2L40.form403, 49, 2, 
P0.5N2L40.form404, 52, 0, 
P0.5N2L40.form405, 49, 459, 
P0.5N2L40.form406, 52, 464, 
P0.5N2L40.form407, 58, 9, 
P0.5N2L40.form408, 49, 0, 
P0.5N2L40.form409, 43, 105, 
P0.5N2L40.form410, 58, 0, 
P0.5N2L40.form411, 52, 12, 
P0.5N2L40.form412, 61, 0, 
P0.5N2L40.form413, 55, 0, 
P0.5N2L40.form414, 55, 19, 
P0.5N2L40.form415, 61, 176, 
P0.5N2L40.form416, 52, 7, 
P0.5N2L40.form417, 49, 5, 
P0.5N2L40.form418, 55, 3, 
P0.5N2L40.form419, 46, 91, 
P0.5N2L40.form420, 49, 9, 
P0.5N2L40.form421, 58, 0, 
P0.5N2L40.form422, 64, 0, 
P0.5N2L40.form423, 49, 1, 
P0.5N2L40.form424, 67, 75, 
P0.5N2L40.form425, 61, 0, 
P0.5N2L40.form426, 61, 53, 
P0.5N2L40.form427, 49, 0, 
P0.5N2L40.form428, 55, 241, 
P0.5N2L40.form429, 55, 0, 
P0.5N2L40.form430, 61, 128, 
P0.5N2L40.form431, 49, 0, 
P0.5N2L40.form432, 52, 33, 
P0.5N2L40.form433, 52, 4, 
P0.5N2L40.form434, 49, 0, 
P0.5N2L40.form435, 64, 62, 
P0.5N2L40.form436, 52, 43, 
P0.5N2L40.form437, 52, 7, 
P0.5N2L40.form438, 55, 130, 
P0.5N2L40.form439, 49, 6, 
P0.5N2L40.form440, 55, 15, 
P0.5N2L40.form441, 58, 0, 
P0.5N2L40.form442, 67, 1, 
P0.5N2L40.form443, 46, 0, 
P0.5N2L40.form444, 61, 72, 
P0.5N2L40.form445, 67, 137, 
P0.5N2L40.form446, 49, 1, 
P0.5N2L40.form447, 61, 0, 
P0.5N2L40.form448, 55, 15, 
P0.5N2L40.form449, 52, 13, 
P0.5N2L40.form450, 52, 22, 
P0.5N2L40.form451, 52, 105, 
P0.5N2L40.form452, 52, 0, 
P0.5N2L40.form453, 58, 56, 
P0.5N2L40.form454, 58, 192, 
P0.5N2L40.form455, 55, 108, 
P0.5N2L40.form456, 55, 0, 
P0.5N2L40.form457, 64, 29, 
P0.5N2L40.form458, 40, 0, 
P0.5N2L40.form459, 55, 85, 
P0.5N2L40.form460, 52, 140, 
P0.5N2L40.form461, 49, 5, 
P0.5N2L40.form462, 55, 16, 
P0.5N2L40.form463, 49, 7, 
P0.5N2L40.form464, 55, 6, 
P0.5N2L40.form465, 52, 153, 
P0.5N2L40.form466, 55, 0, 
P0.5N2L40.form467, 46, 0, 
P0.5N2L40.form468, 55, 0, 
P0.5N2L40.form469, 52, 22, 
P0.5N2L40.form470, 55, 0, 
P0.5N2L40.form471, 52, 11, 
P0.5N2L40.form472, 67, 146, 
P0.5N2L40.form473, 55, 35, 
P0.5N2L40.form474, 52, 3, 
P0.5N2L40.form475, 55, 3, 
P0.5N2L40.form476, 55, 2, 
P0.5N2L40.form477, 73, 9, 
P0.5N2L40.form478, 58, 17, 
P0.5N2L40.form479, 58, 35, 
P0.5N2L40.form480, 55, 1, 
P0.5N2L40.form481, 55, 515, 
P0.5N2L40.form482, 55, 4, 
P0.5N2L40.form483, 55, 0, 
P0.5N2L40.form484, 49, 9, 
P0.5N2L40.form485, 55, 0, 
P0.5N2L40.form486, 58, 1, 
P0.5N2L40.form487, 43, 56, 
P0.5N2L40.form488, 55, 405, 
P0.5N2L40.form489, 55, 256, 
P0.5N2L40.form490, 55, 0, 
P0.5N2L40.form491, 61, 41, 
P0.5N2L40.form492, 52, 3, 
P0.5N2L40.form493, 52, 3, 
P0.5N2L40.form494, 49, 1, 
P0.5N2L40.form495, 46, 0, 
P0.5N2L40.form496, 61, 249, 
P0.5N2L40.form497, 64, 1, 
P0.5N2L40.form498, 55, 57, 
P0.5N2L40.form499, 46, 0, 
P0.5N2L50.form, 59, 0, 
P0.5N2L50.form1, 65, 5, 
P0.5N2L50.form2, 59, 3, 
P0.5N2L50.form3, 71, 0, 
P0.5N2L50.form4, 71, 0, 
P0.5N2L50.form5, 68, 205, 
P0.5N2L50.form6, 59, 14, 
P0.5N2L50.form7, 65, 90, 
P0.5N2L50.form8, 65, 0, 
P0.5N2L50.form9, 65, 1, 
P0.5N2L50.form10, 74, 0, 
P0.5N2L50.form11, 71, 34, 
P0.5N2L50.form12, 65, 0, 
P0.5N2L50.form13, 68, 696, 
P0.5N2L50.form14, 65, 0, 
P0.5N2L50.form15, 59, 0, 
P0.5N2L50.form16, 56, 1, 
P0.5N2L50.form17, 59, 10, 
P0.5N2L50.form18, 65, 360, 
P0.5N2L50.form19, 74, 0, 
P0.5N2L50.form20, 68, 15, 
P0.5N2L50.form21, 65, 1, 
P0.5N2L50.form22, 77, 3, 
P0.5N2L50.form23, 80, 259, 
P0.5N2L50.form24, 74, 5, 
P0.5N2L50.form25, 68, 0, 
P0.5N2L50.form26, 62, 321, 
P0.5N2L50.form27, 65, 0, 
P0.5N2L50.form28, 77, 2014, 
P0.5N2L50.form29, 80, 17, 
P0.5N2L50.form30, 62, 49, 
P0.5N2L50.form31, 59, 37, 
P0.5N2L50.form32, 71, 0, 
P0.5N2L50.form33, 65, 1, 
P0.5N2L50.form34, 92, 0, 
P0.5N2L50.form35, 65, 0, 
P0.5N2L50.form36, 68, 66, 
P0.5N2L50.form37, 68, 1, 
P0.5N2L50.form38, 59, 13, 
P0.5N2L50.form39, 65, 8, 
P0.5N2L50.form40, 71, 236, 
P0.5N2L50.form41, 68, 0, 
P0.5N2L50.form42, 74, 49, 
P0.5N2L50.form43, 68, 5, 
P0.5N2L50.form44, 62, 580, 
P0.5N2L50.form45, 68, 10, 
P0.5N2L50.form46, 74, 17, 
P0.5N2L50.form47, 71, 329, 
P0.5N2L50.form48, 71, 0, 
P0.5N2L50.form49, 71, 0, 
P0.5N2L50.form50, 80, 852, 
P0.5N2L50.form51, 68, 22, 
P0.5N2L50.form52, 65, 0, 
P0.5N2L50.form53, 65, 40, 
P0.5N2L50.form54, 65, 20, 
P0.5N2L50.form55, 68, 51, 
P0.5N2L50.form56, 68, 197, 
P0.5N2L50.form57, 65, 0, 
P0.5N2L50.form58, 65, 877, 
P0.5N2L50.form59, 65, 44, 
P0.5N2L50.form60, 68, 0, 
P0.5N2L50.form61, 71, 510, 
P0.5N2L50.form62, 62, 0, 
P0.5N2L50.form63, 62, 1, 
P0.5N2L50.form64, 62, 1, 
P0.5N2L50.form65, 68, 4, 
P0.5N2L50.form66, 83, 332, 
P0.5N2L50.form67, 62, 24, 
P0.5N2L50.form68, 80, 287, 
P0.5N2L50.form69, 68, 1, 
P0.5N2L50.form70, 80, 308, 
P0.5N2L50.form71, 62, 0, 
P0.5N2L50.form72, 65, 24, 
P0.5N2L50.form73, 65, 34, 
P0.5N2L50.form74, 80, 8, 
P0.5N2L50.form75, 59, 9, 
P0.5N2L50.form76, 80, 9, 
P0.5N2L50.form77, 68, 8, 
P0.5N2L50.form78, 80, 0, 
P0.5N2L50.form79, 65, 18, 
P0.5N2L50.form80, 74, 0, 
P0.5N2L50.form81, 65, 0, 
P0.5N2L50.form82, 77, 0, 
P0.5N2L50.form83, 71, 0, 
P0.5N2L50.form84, 74, 171, 
P0.5N2L50.form85, 62, 0, 
P0.5N2L50.form86, 74, 11, 
P0.5N2L50.form87, 74, 0, 
P0.5N2L50.form88, 68, 12, 
P0.5N2L50.form89, 68, 57, 
P0.5N2L50.form90, 71, 35, 
P0.5N2L50.form91, 71, 0, 
P0.5N2L50.form92, 65, 77, 
P0.5N2L50.form93, 59, 0, 
P0.5N2L50.form94, 65, 0, 
P0.5N2L50.form95, 80, 10, 
P0.5N2L50.form96, 68, 94, 
P0.5N2L50.form97, 65, 4, 
P0.5N2L50.form98, 74, 0, 
P0.5N2L50.form99, 65, 0, 
P0.5N2L50.form100, 62, 0, 
P0.5N2L50.form101, 74, 0, 
P0.5N2L50.form102, 68, 224, 
P0.5N2L50.form103, 68, 0, 
P0.5N2L50.form104, 77, 235, 
P0.5N2L50.form105, 65, 301, 
P0.5N2L50.form106, 65, 1, 
P0.5N2L50.form107, 71, 87, 
P0.5N2L50.form108, 59, 0, 
P0.5N2L50.form109, 71, 0, 
P0.5N2L50.form110, 71, 2, 
P0.5N2L50.form111, 77, 2, 
P0.5N2L50.form112, 68, 0, 
P0.5N2L50.form113, 59, 0, 
P0.5N2L50.form114, 65, 2, 
P0.5N2L50.form115, 68, 42, 
P0.5N2L50.form116, 68, 1, 
P0.5N2L50.form117, 62, 1, 
P0.5N2L50.form118, 62, 0, 
P0.5N2L50.form119, 62, 1, 
P0.5N2L50.form120, 71, 0, 
P0.5N2L50.form121, 59, 60, 
P0.5N2L50.form122, 62, 458, 
P0.5N2L50.form123, 59, 1, 
P0.5N2L50.form124, 59, 28, 
