formula, size, congruence-pq, total, solver, subsumption
P0.5N2L100.form34, 130, 1, 0, 0
P0.5N2L100.form35, 136, 20, 0, 17
P0.5N2L100.form36, 154, 484, 3, 333
P0.5N2L100.form37, 154, 19, 0, 14
P0.5N2L100.form38, 124, 1783, 2, 736
P0.5N2L100.form39, 151, 10000, 10000, 10000
P0.5N2L100.form40, 154, 81, 1, 45
P0.5N2L100.form41, 148, 18, 0, 12
P0.5N2L100.form42, 148, 0, 0, 0
P0.5N2L100.form43, 142, 199, 0, 116
P0.5N2L100.form44, 136, 0, 0, 0
P0.5N2L100.form45, 139, 0, 0, 0
P0.5N2L100.form46, 127, 50, 1, 44
P0.5N2L100.form47, 139, 979, 0, 348
P0.5N2L100.form48, 145, 1, 0, 1
P0.5N2L100.form49, 130, 102, 1, 26
P0.5N2L100.form50, 130, 96, 1, 65
P0.5N2L100.form51, 139, 0, 0, 0
P0.5N2L100.form52, 124, 5, 0, 5
P0.5N2L100.form53, 124, 10000, 10000, 10000
P0.5N2L100.form54, 136, 8, 0, 3
P0.5N2L100.form55, 133, 0, 0, 0
P0.5N2L100.form56, 139, 256, 2, 73
P0.5N2L100.form57, 142, 1, 0, 1
P0.5N2L100.form58, 130, 19, 0, 12
P0.5N2L100.form59, 139, 417, 2, 245
P0.5N2L100.form60, 136, 39, 0, 22
P0.5N2L100.form61, 127, 169, 0, 132
P0.5N2L100.form62, 127, 1198, 3, 942
P0.5N2L100.form63, 130, 6, 2, 2
P0.5N2L100.form64, 142, 17, 0, 11
P0.5N2L100.form65, 154, 10000, 10000, 10000
P0.5N2L100.form66, 136, 4, 1, 2
P0.5N2L100.form67, 136, 0, 0, 0
P0.5N2L100.form68, 142, 0, 0, 0
P0.5N2L100.form69, 121, 22, 1, 15
P0.5N2L100.form70, 127, 44, 1, 35
P0.5N2L100.form71, 133, 416, 0, 129
P0.5N2L100.form72, 136, 1, 0, 1
P0.5N2L100.form73, 154, 1658, 2, 187
P0.5N2L100.form74, 139, 632, 0, 233
P0.5N2L100.form75, 145, 57, 0, 31
P0.5N2L100.form76, 136, 0, 0, 0
P0.5N2L100.form77, 166, 3792, 5, 2874
P0.5N2L100.form78, 136, 0, 0, 0
P0.5N2L100.form79, 130, 250, 2, 182
P0.5N2L100.form80, 145, 226, 2, 138
P0.5N2L100.form81, 142, 0, 0, 0
P0.5N2L100.form82, 145, 54, 0, 15
P0.5N2L100.form83, 145, 227, 2, 89
P0.5N2L100.form84, 130, 1229, 1, 1046
P0.5N2L100.form85, 136, 0, 0, 0
P0.5N2L100.form86, 148, 2, 0, 2
P0.5N2L100.form87, 133, 0, 0, 0
P0.5N2L100.form88, 139, 94, 2, 68
P0.5N2L100.form89, 136, 18, 0, 18
P0.5N2L100.form90, 124, 0, 0, 0
P0.5N2L100.form91, 136, 10000, 10000, 10000
P0.5N2L100.form92, 148, 60, 1, 38
P0.5N2L100.form93, 142, 10000, 10000, 10000
P0.5N2L100.form94, 145, 2, 0, 2
P0.5N2L100.form95, 130, 6, 0, 5
P0.5N2L100.form96, 142, 97, 0, 53
P0.5N2L100.form97, 121, 32, 0, 21
P0.5N2L100.form98, 148, 10000, 10000, 10000
P0.5N2L100.form99, 124, 5, 0, 5
P0.5N2L100.form100, 136, 77, 0, 69
P0.5N2L100.form101, 136, 0, 0, 0
P0.5N2L100.form102, 142, 11, 0, 9
P0.5N2L100.form103, 124, 379, 3, 88
P0.5N2L100.form104, 133, 197, 0, 41
P0.5N2L100.form105, 139, 7330, 8, 5033
P0.5N2L100.form106, 145, 2, 0, 1
P0.5N2L100.form107, 121, 59, 1, 34
P0.5N2L100.form108, 151, 0, 0, 0
P0.5N2L100.form109, 127, 2232, 5, 2037
P0.5N2L100.form110, 130, 0, 0, 0
P0.5N2L100.form111, 130, 0, 0, 0
P0.5N2L100.form112, 127, 2, 0, 2
P0.5N2L100.form113, 154, 0, 0, 0
P0.5N2L100.form114, 154, 10000, 10000, 10000
P0.5N2L100.form115, 139, 53, 0, 36
P0.5N2L100.form116, 124, 0, 0, 0
P0.5N2L100.form117, 124, 0, 0, 0
P0.5N2L100.form118, 139, 0, 0, 0
P0.5N2L100.form119, 148, 10000, 10000, 10000
P0.5N2L100.form120, 130, 41, 0, 24
P0.5N2L100.form121, 127, 245, 2, 102
P0.5N2L100.form122, 148, 0, 0, 0
P0.5N2L100.form123, 157, 438, 0, 303
P0.5N2L100.form124, 151, 841, 7, 454
P0.5N2L100.form125, 124, 234, 0, 128
P0.5N2L100.form126, 142, 8, 0, 5
P0.5N2L100.form127, 124, 10000, 10000, 10000
P0.5N2L100.form128, 127, 3, 0, 3
P0.5N2L100.form129, 133, 0, 0, 0
P0.5N2L100.form130, 127, 4159, 3, 1458
P0.5N2L100.form131, 127, 252, 1, 217
P0.5N2L100.form132, 136, 0, 0, 0
P0.5N2L100.form133, 133, 2, 0, 2
P0.5N2L100.form134, 130, 0, 0, 0
P0.5N2L100.form135, 145, 0, 0, 0
P0.5N2L100.form136, 148, 1, 0, 0
P0.5N2L100.form137, 127, 0, 0, 0
P0.5N2L100.form138, 145, 429, 1, 353
P0.5N2L100.form139, 124, 26, 1, 22
P0.5N2L100.form140, 145, 0, 0, 0
P0.5N2L100.form141, 142, 21, 0, 12
P0.5N2L100.form142, 133, 0, 0, 0
P0.5N2L100.form143, 130, 0, 0, 0
P0.5N2L100.form144, 148, 0, 0, 0
P0.5N2L100.form145, 145, 1531, 1, 406
P0.5N2L100.form146, 127, 10, 0, 10
P0.5N2L100.form147, 121, 1, 0, 1
P0.5N2L100.form148, 148, 40, 0, 25
P0.5N2L100.form149, 154, 6, 0, 6
P0.5N2L100.form150, 133, 0, 0, 0
P0.5N2L100.form151, 124, 0, 0, 0
P0.5N2L100.form152, 136, 5172, 2, 2061
P0.5N2L100.form153, 139, 143, 1, 64
P0.5N2L100.form154, 139, 6, 0, 5
P0.5N2L100.form155, 136, 0, 0, 0
P0.5N2L100.form156, 136, 14, 1, 9
P0.5N2L100.form157, 139, 1, 0, 1
P0.5N2L100.form158, 139, 112, 0, 76
P0.5N2L100.form159, 121, 5, 0, 5
P0.5N2L100.form160, 145, 18, 0, 11
P0.5N2L100.form161, 127, 51, 0, 40
P0.5N2L100.form162, 130, 450, 2, 401
P0.5N2L100.form163, 151, 211, 1, 140
P0.5N2L100.form164, 157, 131, 0, 109
P0.5N2L100.form165, 124, 0, 0, 0
P0.5N2L100.form166, 154, 13, 0, 3
P0.5N2L100.form167, 124, 13, 0, 12
P0.5N2L100.form168, 142, 0, 0, 0
P0.5N2L100.form169, 145, 1, 0, 1
P0.5N2L100.form170, 136, 13, 0, 11
P0.5N2L100.form171, 139, 824, 1, 500
P0.5N2L100.form172, 145, 70, 0, 34
P0.5N2L100.form173, 133, 249, 1, 172
P0.5N2L100.form174, 133, 20, 0, 7
P0.5N2L100.form175, 136, 5, 0, 4
P0.5N2L100.form176, 136, 222, 0, 161
P0.5N2L100.form177, 142, 30, 0, 21
P0.5N2L100.form178, 133, 106, 1, 78
P0.5N2L100.form179, 151, 8473, 8, 3652
P0.5N2L100.form180, 121, 0, 0, 0
P0.5N2L100.form181, 124, 0, 0, 0
P0.5N2L100.form182, 139, 0, 0, 0
P0.5N2L100.form183, 121, 16, 0, 11
P0.5N2L100.form184, 130, 7, 1, 2
P0.5N2L100.form185, 124, 2, 0, 1
P0.5N2L100.form186, 136, 0, 0, 0
P0.5N2L100.form187, 127, 2, 0, 1
P0.5N2L100.form188, 136, 25, 1, 18
P0.5N2L100.form189, 157, 207, 0, 82
P0.5N2L100.form190, 136, 60, 1, 40
P0.5N2L100.form191, 139, 0, 0, 0
P0.5N2L100.form192, 145, 2, 0, 2
P0.5N2L100.form193, 136, 5, 0, 4
P0.5N2L100.form194, 130, 164, 2, 98
P0.5N2L100.form195, 130, 52, 1, 33
P0.5N2L100.form196, 157, 0, 0, 0
P0.5N2L100.form197, 136, 0, 0, 0
P0.5N2L100.form198, 145, 174, 1, 145
P0.5N2L100.form199, 142, 41, 1, 26
P0.5N2L100.form200, 121, 0, 0, 0
P0.5N2L100.form201, 136, 11, 0, 8
P0.5N2L100.form202, 133, 8, 0, 5
P0.5N2L100.form203, 145, 0, 0, 0
P0.5N2L100.form204, 136, 2, 0, 2
P0.5N2L100.form205, 139, 24, 0, 18
P0.5N2L100.form206, 127, 155, 0, 95
P0.5N2L100.form207, 142, 11, 0, 8
P0.5N2L100.form208, 136, 8, 0, 7
P0.5N2L100.form209, 139, 0, 0, 0
P0.5N2L100.form210, 145, 7, 0, 4
P0.5N2L100.form211, 139, 3, 0, 2
P0.5N2L100.form212, 148, 11, 0, 11
P0.5N2L100.form213, 133, 0, 0, 0
P0.5N2L100.form214, 145, 29, 0, 23
P0.5N2L100.form215, 139, 104, 0, 23
P0.5N2L100.form216, 124, 3836, 5, 1696
P0.5N2L100.form217, 139, 2, 0, 2
P0.5N2L100.form218, 127, 196, 1, 102
P0.5N2L100.form219, 142, 18, 0, 12
P0.5N2L100.form220, 139, 0, 0, 0
P0.5N2L100.form221, 136, 0, 0, 0
P0.5N2L100.form222, 148, 0, 0, 0
P0.5N2L100.form223, 124, 323, 2, 211
P0.5N2L100.form224, 139, 582, 0, 298
P0.5N2L100.form225, 145, 0, 0, 0
P0.5N2L100.form226, 139, 7108, 7, 3443
P0.5N2L100.form227, 139, 68, 0, 48
P0.5N2L100.form228, 142, 0, 0, 0
P0.5N2L100.form229, 142, 13, 0, 13
P0.5N2L100.form230, 154, 10000, 10000, 10000
P0.5N2L100.form231, 145, 2888, 4, 2334
P0.5N2L100.form232, 145, 2329, 2, 696
P0.5N2L100.form233, 139, 84, 0, 52
P0.5N2L100.form234, 145, 48, 0, 20
P0.5N2L100.form235, 121, 575, 5, 514
P0.5N2L100.form236, 136, 0, 0, 0
P0.5N2L100.form237, 130, 0, 0, 0
P0.5N2L100.form238, 130, 83, 1, 63
P0.5N2L100.form239, 130, 2, 1, 1
P0.5N2L100.form240, 136, 39, 1, 30
P0.5N2L100.form241, 139, 0, 0, 0
P0.5N2L100.form242, 151, 289, 2, 240
P0.5N2L100.form243, 139, 0, 0, 0
P0.5N2L100.form244, 130, 0, 0, 0
P0.5N2L100.form245, 130, 2011, 5, 1791
P0.5N2L100.form246, 139, 75, 0, 49
P0.5N2L100.form247, 142, 0, 0, 0
P0.5N2L100.form248, 136, 0, 0, 0
P0.5N2L100.form249, 130, 1, 0, 1
P0.5N2L100.form250, 148, 142, 0, 123
P0.5N2L100.form251, 130, 1263, 3, 923
P0.5N2L100.form252, 145, 12, 1, 7
P0.5N2L100.form253, 136, 0, 0, 0
P0.5N2L100.form254, 136, 5, 0, 4
P0.5N2L100.form255, 124, 9605, 6, 8396
P0.5N2L100.form256, 133, 4, 0, 2
P0.5N2L100.form257, 145, 1561, 6, 694
P0.5N2L100.form258, 130, 0, 0, 0
P0.5N2L100.form259, 145, 3017, 0, 748
P0.5N2L100.form260, 136, 1478, 1, 634
P0.5N2L100.form261, 133, 198, 2, 140
P0.5N2L100.form262, 121, 0, 0, 0
P0.5N2L100.form263, 148, 785, 4, 619
P0.5N2L100.form264, 133, 2, 0, 2
P0.5N2L100.form265, 151, 9328, 5, 6057
P0.5N2L100.form266, 133, 0, 0, 0
P0.5N2L100.form267, 142, 141, 2, 78
P0.5N2L100.form268, 148, 9, 0, 6
P0.5N2L100.form269, 145, 10000, 10000, 10000
P0.5N2L100.form270, 127, 121, 1, 93
P0.5N2L100.form271, 133, 72, 1, 62
P0.5N2L100.form272, 127, 0, 0, 0
P0.5N2L100.form273, 151, 0, 0, 0
P0.5N2L100.form274, 139, 134, 0, 80
P0.5N2L100.form275, 142, 418, 0, 221
P0.5N2L100.form276, 160, 767, 3, 284
P0.5N2L100.form277, 130, 1797, 4, 1272
P0.5N2L100.form278, 142, 41, 2, 28
P0.5N2L100.form279, 154, 1063, 4, 324
P0.5N2L100.form280, 145, 193, 1, 155
P0.5N2L100.form281, 124, 4, 1, 1
P0.5N2L100.form282, 124, 0, 0, 0
P0.5N2L100.form283, 142, 188, 1, 123
P0.5N2L100.form284, 139, 1458, 3, 1189
P0.5N2L100.form285, 139, 0, 0, 0
P0.5N2L100.form286, 133, 15, 1, 13
P0.5N2L100.form287, 139, 18, 0, 12
P0.5N2L100.form288, 151, 8, 1, 3
P0.5N2L100.form289, 133, 34, 1, 30
P0.5N2L100.form290, 133, 0, 0, 0
P0.5N2L100.form291, 133, 3, 0, 3
P0.5N2L100.form292, 145, 0, 0, 0
P0.5N2L100.form293, 145, 399, 1, 188
P0.5N2L100.form294, 127, 406, 1, 256
P0.5N2L100.form295, 145, 1, 0, 1
P0.5N2L100.form296, 154, 18, 0, 8
P0.5N2L100.form297, 148, 33, 1, 27
P0.5N2L100.form298, 133, 510, 5, 300
P0.5N2L100.form299, 145, 0, 0, 0
P0.5N2L100.form300, 139, 59, 0, 47
P0.5N2L100.form301, 145, 9, 0, 7
P0.5N2L100.form302, 148, 1217, 1, 1138
P0.5N2L100.form303, 136, 0, 0, 0
P0.5N2L100.form304, 130, 0, 0, 0
P0.5N2L100.form305, 151, 0, 0, 0
P0.5N2L100.form306, 148, 0, 0, 0
P0.5N2L100.form307, 136, 0, 0, 0
P0.5N2L100.form308, 124, 0, 0, 0
P0.5N2L100.form309, 145, 1429, 1, 319
P0.5N2L100.form310, 136, 1637, 0, 191
P0.5N2L100.form311, 148, 20, 0, 12
P0.5N2L100.form312, 136, 21, 0, 16
P0.5N2L100.form313, 139, 191, 0, 149
P0.5N2L100.form314, 133, 1, 0, 1
P0.5N2L100.form315, 133, 14, 1, 12
P0.5N2L100.form316, 145, 167, 0, 147
P0.5N2L100.form317, 133, 22, 4, 12
P0.5N2L100.form318, 136, 58, 0, 23
P0.5N2L100.form319, 124, 289, 3, 183
P0.5N2L100.form320, 133, 9, 1, 5
P0.5N2L100.form321, 157, 0, 0, 0
P0.5N2L100.form322, 127, 1, 0, 1
P0.5N2L100.form323, 136, 0, 0, 0
P0.5N2L100.form324, 136, 5, 0, 4
P0.5N2L100.form325, 127, 8, 0, 6
P0.5N2L100.form326, 157, 0, 0, 0
P0.5N2L100.form327, 145, 0, 0, 0
P0.5N2L100.form328, 145, 4689, 3, 3297
P0.5N2L100.form329, 121, 3, 0, 3
P0.5N2L100.form330, 133, 25, 0, 18
P0.5N2L100.form331, 130, 115, 2, 65
P0.5N2L100.form332, 136, 11, 0, 9
P0.5N2L100.form333, 139, 748, 1, 590
P0.5N2L100.form334, 139, 3, 0, 2
P0.5N2L100.form335, 142, 6684, 2, 3583
P0.5N2L100.form336, 148, 1172, 1, 596
P0.5N2L100.form337, 136, 15, 1, 12
P0.5N2L100.form338, 124, 0, 0, 0
P0.5N2L100.form339, 148, 25, 0, 22
P0.5N2L100.form340, 139, 219, 0, 194
P0.5N2L100.form341, 121, 74, 3, 64
P0.5N2L100.form342, 130, 0, 0, 0
P0.5N2L100.form343, 136, 10000, 10000, 10000
P0.5N2L100.form344, 142, 24, 2, 18
P0.5N2L100.form345, 136, 0, 0, 0
P0.5N2L100.form346, 130, 254, 2, 184
P0.5N2L100.form347, 148, 10, 0, 7
P0.5N2L100.form348, 139, 47, 1, 19
P0.5N2L100.form349, 142, 4172, 5, 3088
P0.5N2L100.form350, 127, 1, 0, 1
P0.5N2L100.form351, 145, 10000, 10000, 10000
P0.5N2L100.form352, 148, 0, 0, 0
P0.5N2L100.form353, 136, 22, 0, 19
P0.5N2L100.form354, 133, 0, 0, 0
P0.5N2L100.form355, 124, 0, 0, 0
P0.5N2L100.form356, 124, 24, 0, 18
P0.5N2L100.form357, 151, 87, 1, 50
P0.5N2L100.form358, 148, 0, 0, 0
P0.5N2L100.form359, 133, 11, 0, 7
P0.5N2L100.form360, 127, 6, 0, 5
P0.5N2L100.form361, 139, 4902, 12, 3530
P0.5N2L100.form362, 139, 25, 1, 7
P0.5N2L100.form363, 151, 631, 2, 364
P0.5N2L100.form364, 127, 0, 0, 0
P0.5N2L100.form365, 136, 527, 1, 392
P0.5N2L100.form366, 157, 0, 0, 0
P0.5N2L100.form367, 139, 96, 0, 56
P0.5N2L100.form368, 148, 127, 0, 82
P0.5N2L100.form369, 139, 4, 0, 4
P0.5N2L100.form370, 151, 0, 0, 0
P0.5N2L100.form371, 151, 66, 0, 8
P0.5N2L100.form372, 130, 0, 0, 0
P0.5N2L100.form373, 136, 299, 2, 165
P0.5N2L100.form374, 124, 4, 0, 4
P0.5N2L100.form375, 124, 21, 0, 19
P0.5N2L100.form376, 130, 26, 1, 21
P0.5N2L100.form377, 142, 100, 0, 77
P0.5N2L100.form378, 142, 181, 2, 99
P0.5N2L100.form379, 124, 0, 0, 0
P0.5N2L100.form380, 145, 2, 0, 1
P0.5N2L100.form381, 148, 39, 0, 26
P0.5N2L100.form382, 130, 39, 0, 15
P0.5N2L100.form383, 145, 1904, 1, 1439
P0.5N2L100.form384, 127, 11, 0, 8
P0.5N2L100.form385, 133, 1, 0, 1
P0.5N2L100.form386, 154, 292, 1, 167
P0.5N2L100.form387, 133, 6, 0, 6
P0.5N2L100.form388, 133, 0, 0, 0
P0.5N2L100.form389, 136, 20, 0, 14
P0.5N2L100.form390, 154, 400, 0, 141
P0.5N2L100.form391, 139, 20, 0, 16
P0.5N2L100.form392, 133, 10000, 10000, 10000
P0.5N2L100.form393, 154, 4886, 1, 3593
P0.5N2L100.form394, 142, 50, 0, 32
P0.5N2L100.form395, 151, 3937, 6, 2372
P0.5N2L100.form396, 148, 13, 0, 9
P0.5N2L100.form397, 133, 0, 0, 0
P0.5N2L100.form398, 139, 1336, 1, 455
P0.5N2L100.form399, 133, 27, 0, 21
P0.5N2L100.form400, 145, 21, 2, 14
P0.5N2L100.form401, 133, 0, 0, 0
P0.5N2L100.form402, 133, 38, 1, 32
P0.5N2L100.form403, 142, 1, 0, 1
P0.5N2L100.form404, 148, 0, 0, 0
P0.5N2L100.form405, 142, 0, 0, 0
P0.5N2L100.form406, 139, 2442, 3, 1866
P0.5N2L100.form407, 154, 0, 0, 0
P0.5N2L100.form408, 133, 643, 2, 583
P0.5N2L100.form409, 148, 302, 3, 200
P0.5N2L100.form410, 118, 10, 1, 6
P0.5N2L100.form411, 136, 42, 1, 26
P0.5N2L100.form412, 130, 1, 0, 1
P0.5N2L100.form413, 136, 311, 2, 161
P0.5N2L100.form414, 151, 10000, 10000, 10000
P0.5N2L100.form415, 124, 3108, 2, 2069
P0.5N2L100.form416, 148, 1718, 6, 1233
P0.5N2L100.form417, 148, 101, 1, 84
P0.5N2L100.form418, 139, 8, 1, 6
P0.5N2L100.form419, 136, 0, 0, 0
P0.5N2L100.form420, 139, 320, 2, 215
P0.5N2L100.form421, 145, 1, 0, 1
P0.5N2L100.form422, 136, 262, 2, 227
P0.5N2L100.form423, 145, 10000, 10000, 10000
P0.5N2L100.form424, 127, 11, 0, 9
P0.5N2L100.form425, 136, 6264, 4, 2666
P0.5N2L100.form426, 124, 0, 0, 0
P0.5N2L100.form427, 139, 13, 1, 9
P0.5N2L100.form428, 157, 0, 0, 0
P0.5N2L100.form429, 145, 3286, 8, 1528
P0.5N2L100.form430, 130, 2, 0, 2
P0.5N2L100.form431, 136, 103, 1, 80
P0.5N2L100.form432, 130, 0, 0, 0
P0.5N2L100.form433, 130, 10000, 10000, 10000
P0.5N2L100.form434, 142, 1401, 4, 939
P0.5N2L100.form435, 136, 22, 0, 12
P0.5N2L100.form436, 148, 6, 0, 3
P0.5N2L100.form437, 136, 37, 0, 31
P0.5N2L100.form438, 139, 0, 0, 0
P0.5N2L100.form439, 136, 21, 0, 16
P0.5N2L100.form440, 127, 1, 0, 0
P0.5N2L100.form441, 139, 13, 1, 8
P0.5N2L100.form442, 154, 355, 1, 211
P0.5N2L100.form443, 142, 0, 0, 0
P0.5N2L100.form444, 142, 0, 0, 0
P0.5N2L100.form445, 136, 0, 0, 0
P0.5N2L100.form446, 136, 1, 0, 1
P0.5N2L100.form447, 148, 775, 0, 93
P0.5N2L100.form448, 142, 1, 0, 1
P0.5N2L100.form449, 139, 0, 0, 0
P0.5N2L100.form450, 136, 5, 0, 5
P0.5N2L100.form451, 130, 11, 0, 9
P0.5N2L100.form452, 133, 10000, 10000, 10000
P0.5N2L100.form453, 139, 0, 0, 0
P0.5N2L100.form454, 127, 0, 0, 0
P0.5N2L100.form455, 130, 1, 0, 1
P0.5N2L100.form456, 136, 0, 0, 0
P0.5N2L100.form457, 136, 0, 0, 0
P0.5N2L100.form458, 130, 2, 0, 2
P0.5N2L100.form459, 136, 45, 0, 40
P0.5N2L100.form460, 133, 0, 0, 0
P0.5N2L100.form461, 145, 1, 0, 1
P0.5N2L100.form462, 133, 10000, 10000, 10000
P0.5N2L100.form463, 130, 8, 0, 6
P0.5N2L100.form464, 121, 596, 1, 471
P0.5N2L100.form465, 133, 762, 2, 587
P0.5N2L100.form466, 139, 0, 0, 0
P0.5N2L100.form467, 136, 0, 0, 0
P0.5N2L100.form468, 133, 660, 1, 161
P0.5N2L100.form469, 151, 0, 0, 0
P0.5N2L100.form470, 130, 4, 0, 3
P0.5N2L100.form471, 127, 0, 0, 0
P0.5N2L100.form472, 142, 4, 0, 3
P0.5N2L100.form473, 124, 17, 0, 15
P0.5N2L100.form474, 145, 7182, 4, 3737
P0.5N2L100.form475, 136, 0, 0, 0
P0.5N2L100.form476, 139, 0, 0, 0
P0.5N2L100.form477, 127, 51, 0, 34
P0.5N2L100.form478, 148, 0, 0, 0
P0.5N2L100.form479, 121, 0, 0, 0
P0.5N2L100.form480, 142, 1774, 7, 1026
P0.5N2L100.form481, 145, 463, 2, 341
P0.5N2L100.form482, 121, 0, 0, 0
P0.5N2L100.form483, 139, 115, 1, 52
P0.5N2L100.form484, 142, 21, 0, 19
P0.5N2L100.form485, 160, 5167, 3, 3833
P0.5N2L100.form486, 151, 1, 0, 0
P0.5N2L100.form487, 136, 74, 2, 60
P0.5N2L100.form488, 133, 251, 0, 112
P0.5N2L100.form489, 130, 0, 0, 0
P0.5N2L100.form490, 142, 39, 0, 24
P0.5N2L100.form491, 130, 8, 0, 7
P0.5N2L100.form492, 136, 0, 0, 0
P0.5N2L100.form493, 145, 0, 0, 0
P0.5N2L100.form494, 124, 1, 0, 1
P0.5N2L100.form495, 136, 281, 2, 134
P0.5N2L100.form496, 148, 54, 0, 19
P0.5N2L100.form497, 148, 114, 0, 27
P0.5N2L100.form498, 130, 0, 0, 0
P0.5N2L100.form499, 145, 82, 1, 65
P0.5N2L20.form, 23, 4, 0, 3
P0.5N2L20.form1, 23, 0, 0, 0
P0.5N2L20.form2, 32, 1, 0, 0
P0.5N2L20.form3, 23, 2, 0, 2
P0.5N2L20.form4, 26, 0, 0, 0
P0.5N2L20.form5, 32, 0, 0, 0
P0.5N2L20.form6, 26, 10, 0, 7
P0.5N2L20.form7, 23, 5, 0, 5
P0.5N2L20.form8, 29, 25, 2, 18
P0.5N2L20.form9, 26, 3, 0, 3
P0.5N2L20.form10, 32, 95, 0, 67
P0.5N2L20.form11, 23, 2, 0, 1
P0.5N2L20.form12, 32, 17, 0, 9
P0.5N2L20.form13, 23, 4, 0, 3
P0.5N2L20.form14, 32, 13, 0, 13
P0.5N2L20.form15, 35, 10, 0, 8
P0.5N2L20.form16, 29, 1, 0, 1
P0.5N2L20.form17, 32, 25, 0, 20
P0.5N2L20.form18, 20, 1, 0, 1
P0.5N2L20.form19, 26, 0, 0, 0
P0.5N2L20.form20, 26, 0, 0, 0
P0.5N2L20.form21, 29, 0, 0, 0
P0.5N2L20.form22, 29, 1, 0, 1
P0.5N2L20.form23, 26, 0, 0, 0
P0.5N2L20.form24, 29, 1, 0, 1
P0.5N2L20.form25, 23, 1, 0, 1
P0.5N2L20.form26, 32, 3, 0, 2
P0.5N2L20.form27, 29, 15, 0, 10
P0.5N2L20.form28, 35, 13, 0, 10
P0.5N2L20.form29, 32, 0, 0, 0
P0.5N2L20.form30, 29, 33, 0, 27
P0.5N2L20.form31, 29, 0, 0, 0
P0.5N2L20.form32, 29, 4, 0, 3
P0.5N2L20.form33, 26, 1, 0, 1
P0.5N2L20.form34, 26, 64, 0, 52
P0.5N2L20.form35, 32, 53, 0, 48
P0.5N2L20.form36, 29, 12, 1, 10
P0.5N2L20.form37, 29, 16, 0, 9
P0.5N2L20.form38, 23, 0, 0, 0
P0.5N2L20.form39, 29, 26, 1, 22
P0.5N2L20.form40, 29, 7, 0, 6
P0.5N2L20.form41, 26, 0, 0, 0
P0.5N2L20.form42, 29, 15, 0, 13
P0.5N2L20.form43, 32, 5, 0, 4
P0.5N2L20.form44, 29, 15, 1, 13
P0.5N2L20.form45, 26, 16, 0, 14
P0.5N2L20.form46, 23, 5, 0, 4
P0.5N2L20.form47, 26, 8, 0, 7
P0.5N2L20.form48, 23, 0, 0, 0
P0.5N2L20.form49, 20, 2, 0, 2
P0.5N2L20.form50, 23, 1, 0, 1
P0.5N2L20.form51, 26, 0, 0, 0
P0.5N2L20.form52, 23, 0, 0, 0
P0.5N2L20.form53, 29, 54, 0, 42
P0.5N2L20.form54, 20, 0, 0, 0
P0.5N2L20.form55, 29, 0, 0, 0
P0.5N2L20.form56, 26, 42, 0, 33
P0.5N2L20.form57, 23, 0, 0, 0
P0.5N2L20.form58, 20, 16, 0, 11
P0.5N2L20.form59, 26, 93, 1, 87
P0.5N2L20.form60, 23, 0, 0, 0
P0.5N2L20.form61, 38, 198, 2, 174
P0.5N2L20.form62, 32, 7, 0, 6
P0.5N2L20.form63, 23, 20, 1, 16
P0.5N2L20.form64, 29, 0, 0, 0
P0.5N2L20.form65, 23, 6, 0, 6
P0.5N2L20.form66, 26, 0, 0, 0
P0.5N2L20.form67, 29, 4, 0, 4
P0.5N2L20.form68, 29, 6, 0, 4
P0.5N2L20.form69, 29, 2, 0, 2
P0.5N2L20.form70, 26, 0, 0, 0
P0.5N2L20.form71, 20, 0, 0, 0
P0.5N2L20.form72, 32, 3, 0, 3
P0.5N2L20.form73, 26, 9, 0, 6
P0.5N2L20.form74, 26, 8, 0, 8
P0.5N2L20.form75, 23, 1, 0, 1
P0.5N2L20.form76, 29, 26, 0, 20
P0.5N2L20.form77, 26, 0, 0, 0
P0.5N2L20.form78, 32, 33, 0, 29
P0.5N2L20.form79, 20, 0, 0, 0
P0.5N2L20.form80, 26, 17, 0, 15
P0.5N2L20.form81, 26, 2, 0, 1
P0.5N2L20.form82, 26, 3, 0, 3
P0.5N2L20.form83, 23, 5, 0, 5
P0.5N2L20.form84, 35, 61, 0, 37
P0.5N2L20.form85, 26, 7, 0, 6
P0.5N2L20.form86, 26, 9, 0, 9
P0.5N2L20.form87, 35, 7, 0, 5
P0.5N2L20.form88, 26, 23, 0, 19
P0.5N2L20.form89, 29, 0, 0, 0
P0.5N2L20.form90, 23, 0, 0, 0
P0.5N2L20.form91, 20, 4, 0, 3
P0.5N2L20.form92, 26, 0, 0, 0
P0.5N2L20.form93, 26, 2, 0, 2
P0.5N2L20.form94, 26, 0, 0, 0
P0.5N2L20.form95, 23, 5, 0, 5
P0.5N2L20.form96, 32, 0, 0, 0
P0.5N2L20.form97, 35, 17, 1, 12
P0.5N2L20.form98, 26, 6, 0, 5
P0.5N2L20.form99, 26, 6, 0, 4
P0.5N2L20.form100, 23, 5, 0, 5
P0.5N2L20.form101, 23, 4, 1, 3
P0.5N2L20.form102, 20, 0, 0, 0
P0.5N2L20.form103, 23, 0, 0, 0
P0.5N2L20.form104, 38, 12, 1, 9
P0.5N2L20.form105, 20, 7, 0, 5
P0.5N2L20.form106, 32, 11, 0, 11
P0.5N2L20.form107, 26, 10, 0, 10
P0.5N2L20.form108, 23, 0, 0, 0
P0.5N2L20.form109, 29, 7, 1, 5
